q11,q12,q13,q21,q22,q23,q31,q32,q33,q34,q41,q42,q43
12655.58385848999,459.5947265625,403.8236141204834,18196.755170822144,1635.2100372314453,1468.6379432678223,2607.5165271759033,2030.0898551940918,1696.6562271118164,2656.16774559021,5997.317790985107,3034.233570098877,1251.3384819030762
358.17503929138184,583.824872970581,419.1138744354248,1316.6093826293945,1709.3980312347412,1234.1110706329346,3778.773546218872,3237.1251583099365,1486.71293258667,1174.6132373809814,4707.7295780181885,1659.6989631652832,2922.6255416870117
282.17363357543945,365.1134967803955,441.37072563171387,2197.415828704834,1412.2388362884521,1148.099422454834,4172.1906661987305,1392.390251159668,1493.757963180542,1404.7985076904297,2617.3255443573,3842.073678970337,1618.4322834014893
351.9017696380615,531.0375690460205,485.2430820465088,1625.2105236053467,1651.026964187622,1059.3209266662598,4751.50465965271,1660.9787940979004,3928.9417266845703,2773.570775985718,4648.501873016357,1796.2594032287598,1511.1935138702393
754.7175884246826,301.71728134155273,518.791913986206,2428.091526031494,1494.6808815002441,1308.4170818328857,4834.878206253052,3300.3060817718506,3438.27748298645,868.0427074432373,4382.272481918335,3164.5498275756836,2088.94681930542
481.6436767578125,401.5069007873535,414.77131843566895,1368.9498901367188,1432.6462745666504,1121.5753555297852,2585.5884552001953,1520.4393863677979,1654.7694206237793,1041.2445068359375,4647.359848022461,1805.4847717285156,1561.274528503418
415.07530212402344,490.4019832611084,431.87403678894043,2883.7132453918457,1730.7894229888916,1712.0561599731445,3739.428758621216,2591.770887374878,1890.3789520263672,1116.7705059051514,5034.971237182617,3783.240795135498,1647.1223831176758
377.33983993530273,517.1685218811035,437.19029426574707,1367.3739433288574,1639.819622039795,1312.6230239868164,3856.48250579834,1711.305856704712,1599.4038581848145,2335.683822631836,4545.016527175903,4258.76522064209,2394.2806720733643
379.78458404541016,409.1520309448242,529.3047428131104,2793.869972229004,1494.924545288086,1390.1150226593018,4224.350452423096,3478.2962799072266,1561.5782737731934,1095.9317684173584,4572.640180587769,1789.8163795471191,1624.8178482055664
424.85976219177246,453.8586139678955,507.23719596862793,1461.1456394195557,1472.1932411193848,1281.8329334259033,2743.513822555542,1566.117286682129,1449.3598937988281,1244.872808456421,2616.4493560791016,4118.580102920532,1756.641149520874
