q11,q12,q13,q21,q22,q23,q31,q32,q33,q34,q41,q42,q43
13395.430564880371,55.84001541137695,82.95178413391113,7000.052213668823,245.7411289215088,184.9496364593506,611.9523048400879,270.79153060913086,220.8559513092041,165.2817726135254,424.9608516693115,387.7837657928467,449.23925399780273
184.64183807373047,50.76026916503906,94.80452537536621,384.00745391845703,263.1220817565918,178.20429801940918,679.6128749847412,330.6128978729248,233.3664894104004,198.11224937438965,380.8622360229492,395.75839042663574,360.9468936920166
65.74606895446777,72.77083396911621,90.14105796813965,326.45726203918457,277.9955863952637,284.2564582824707,773.4591960906982,323.83251190185547,229.2633056640625,184.295654296875,413.23399543762207,381.9761276245117,381.2549114227295
64.22901153564453,63.94195556640625,81.03609085083008,327.11195945739746,314.9070739746094,207.08179473876953,649.9075889587402,266.0367488861084,268.4807777404785,149.51634407043457,414.64900970458984,711.8663787841797,418.956995010376
55.963993072509766,73.20189476013184,63.37928771972656,289.2956733703613,280.08413314819336,220.733642578125,723.2439517974854,290.62938690185547,327.53944396972656,129.96649742126465,448.8341808319092,424.82757568359375,406.4812660217285
57.08193778991699,64.84556198120117,64.39018249511719,1098.0563163757324,226.2094020843506,204.92959022521973,1147.6597785949707,283.43677520751953,330.31439781188965,187.5615119934082,442.63672828674316,396.8191146850586,401.8094539642334
61.36012077331543,62.041282653808594,56.57529830932617,394.06538009643555,221.80724143981934,172.46294021606445,720.6130027770996,296.73027992248535,270.6723213195801,178.67398262023926,397.7701663970947,331.6531181335449,398.3807563781738
59.22389030456543,71.50650024414062,67.18683242797852,287.8897190093994,261.37280464172363,249.10831451416016,620.3100681304932,403.0125141143799,242.6455020904541,139.87231254577637,368.37029457092285,357.4099540710449,331.52103424072266
56.35428428649902,78.9494514465332,65.69314002990723,304.6560287475586,248.90732765197754,356.7371368408203,728.3031940460205,362.75196075439453,268.25523376464844,164.2301082611084,411.19885444641113,380.85174560546875,399.216890335083
64.8350715637207,76.95841789245605,61.97834014892578,303.9431571960449,255.76281547546387,280.96938133239746,634.5226764678955,268.13292503356934,251.45244598388672,177.2451400756836,497.80988693237305,359.1794967651367,639.1842365264893
64.14985656738281,62.99018859863281,51.267385482788086,303.2560348510742,228.79338264465332,201.77030563354492,715.2793407440186,295.06516456604004,211.6708755493164,214.432954788208,529.6540260314941,393.63861083984375,502.6051998138428
58.791160583496094,79.38408851623535,58.55584144592285,307.8722953796387,279.8898220062256,160.25090217590332,1013.6127471923828,332.7746391296387,254.44293022155762,224.07841682434082,456.2995433807373,392.3158645629883,504.67824935913086
56.06412887573242,67.47984886169434,69.07224655151367,348.81019592285156,278.9137363433838,272.13048934936523,701.2612819671631,337.37683296203613,258.5923671722412,218.15109252929688,447.7272033691406,376.4374256134033,414.750337600708
67.61598587036133,85.92343330383301,91.57013893127441,353.3346652984619,296.28729820251465,291.2173271179199,610.1834774017334,357.2096824645996,221.07791900634766,164.96014595031738,473.76346588134766,380.0532817840576,406.3389301300049
55.921316146850586,65.40775299072266,95.43132781982422,308.762788772583,275.91490745544434,190.39320945739746,697.3938941955566,322.6625919342041,256.5791606903076,135.7734203338623,498.1834888458252,428.65872383117676,398.21743965148926
60.53018569946289,61.84577941894531,78.55081558227539,311.42139434814453,274.28460121154785,201.41363143920898,655.1399230957031,312.7331733703613,286.55076026916504,108.35480690002441,473.80757331848145,414.5026206970215,411.3740921020508
67.19279289245605,78.80425453186035,99.6866226196289,888.1692886352539,265.3532028198242,281.4490795135498,696.7766284942627,304.92615699768066,312.87240982055664,126.74880027770996,484.2517375946045,367.45715141296387,442.1684741973877
58.50338935852051,88.74082565307617,102.85305976867676,372.1280097961426,259.3960762023926,312.5805854797363,674.6361255645752,287.32943534851074,335.6211185455322,149.71518516540527,438.86637687683105,341.45593643188477,368.7293529510498
62.896013259887695,69.84424591064453,115.86952209472656,280.82966804504395,291.7366027832031,304.6307563781738,705.6431770324707,263.228178024292,264.92834091186523,156.005859375,393.0957317352295,302.3643493652344,883.6162090301514
59.747934341430664,97.76067733764648,118.86262893676758,285.01439094543457,277.55093574523926,478.26409339904785,726.858377456665,340.4076099395752,206.19773864746094,148.03266525268555,587.6123905181885,305.2978515625,382.429838180542
66.9558048248291,125.12445449829102,89.26725387573242,324.56207275390625,250.12731552124023,256.9923400878906,643.4552669525146,398.11158180236816,232.15198516845703,113.16800117492676,420.2249050140381,355.9391498565674,372.44296073913574
59.63015556335449,99.70593452453613,120.76091766357422,314.5716190338135,230.54170608520508,275.81262588500977,743.8144683837891,367.2604560852051,225.73447227478027,133.23402404785156,341.7792320251465,363.30223083496094,445.6965923309326
74.59664344787598,120.66483497619629,74.82743263244629,306.81920051574707,300.0190258026123,300.2040386199951,626.9075870513916,303.1754493713379,277.2831916809082,141.56508445739746,384.3681812286377,405.37285804748535,362.55526542663574
71.9447135925293,113.20829391479492,80.22260665893555,286.65685653686523,292.12355613708496,232.50699043273926,566.2546157836914,287.4128818511963,292.4783229827881,180.97877502441406,440.8717155456543,426.29313468933105,370.9235191345215
63.36855888366699,96.76980972290039,132.89141654968262,280.1547050476074,235.11576652526855,179.2738437652588,679.6367168426514,318.57824325561523,246.69551849365234,190.85407257080078,449.3412971496582,438.873291015625,378.4182071685791
55.49430847167969,97.00608253479004,109.8945140838623,280.46250343322754,261.826753616333,198.4560489654541,686.82861328125,340.9140110015869,288.07544708251953,361.7832660675049,433.41946601867676,460.71386337280273,488.3882999420166
59.679508209228516,82.32975006103516,73.59576225280762,288.165807723999,250.8566379547119,188.2457733154297,727.9934883117676,287.1975898742676,300.3687858581543,183.38370323181152,494.19426918029785,574.5878219604492,385.1585388183594
58.713674545288086,90.85893630981445,75.07514953613281,286.9112491607666,539.6785736083984,177.12783813476562,712.5453948974609,308.89081954956055,280.1511287689209,173.6457347869873,449.1298198699951,448.6682415008545,353.3773422241211
57.935476303100586,73.42982292175293,89.83254432678223,772.0797061920166,290.2698516845703,198.2414722442627,684.8526000976562,296.550989151001,336.8532657623291,191.21980667114258,401.6408920288086,415.0879383087158,313.2321834564209
98.82831573486328,61.24162673950195,92.38576889038086,393.4612274169922,283.34641456604004,204.4839859008789,706.0642242431641,301.4109134674072,363.7111186981201,141.6773796081543,677.6139736175537,407.1831703186035,626.0967254638672
71.29406929016113,93.38068962097168,75.40011405944824,294.4803237915039,267.5514221191406,233.5965633392334,681.4227104187012,286.85998916625977,312.78300285339355,132.62557983398438,499.0818500518799,438.05503845214844,413.2819175720215
