q11,q12,q13,q21,q22,q23,q31,q32,q33,q34,q41,q42,q43
2034.773349761963,53.159236907958984,53.3137321472168,1548.173189163208,141.49141311645508,150.29048919677734,647.7868556976318,286.8771553039551,250.7188320159912,84.26380157470703,468.5335159301758,568.6728954315186,239.74871635437012
58.377742767333984,46.76198959350586,46.6914176940918,200.64520835876465,152.2669792175293,153.64694595336914,611.0556125640869,281.879186630249,242.95949935913086,102.15401649475098,334.71083641052246,618.1187629699707,301.64337158203125
44.59667205810547,44.313907623291016,51.456451416015625,187.26539611816406,184.8464012145996,130.01155853271484,608.2563400268555,284.2905521392822,262.45617866516113,117.0954704284668,302.78825759887695,614.4580841064453,270.7211971282959
39.21771049499512,41.23497009277344,52.199363708496094,206.14051818847656,151.32951736450195,141.7217254638672,608.6711883544922,280.4739475250244,244.01545524597168,159.40189361572266,266.31832122802734,645.6632614135742,324.6595859527588
41.350364685058594,30.882835388183594,45.03798484802246,214.66946601867676,163.2683277130127,136.60240173339844,610.3579998016357,313.701868057251,239.33696746826172,141.17932319641113,361.7427349090576,615.3059005737305,322.1273422241211
43.49088668823242,32.26613998413086,52.05345153808594,198.38571548461914,160.88223457336426,110.86273193359375,620.2118396759033,420.73678970336914,236.7546558380127,139.9099826812744,297.654390335083,484.4539165496826,305.01294136047363
41.391849517822266,33.05935859680176,57.82794952392578,192.67630577087402,155.11107444763184,123.14724922180176,620.0335025787354,282.1240425109863,262.17126846313477,127.5339126586914,278.16152572631836,579.8852443695068,315.1266574859619
40.9235954284668,34.86275672912598,57.05595016479492,182.84249305725098,142.93599128723145,109.01379585266113,595.8406925201416,277.0068645477295,243.6964511871338,115.7827377319336,360.78858375549316,439.48984146118164,304.58998680114746
41.931867599487305,33.83588790893555,65.49882888793945,179.98170852661133,174.78370666503906,123.89802932739258,649.9350070953369,278.66053581237793,234.93337631225586,113.58952522277832,371.23870849609375,425.34852027893066,317.0754909515381
41.94378852844238,33.910512924194336,75.70719718933105,177.48212814331055,166.64791107177734,124.64594841003418,655.5538177490234,322.39389419555664,236.6933822631836,91.45712852478027,345.3559875488281,620.3994750976562,346.0545539855957
42.16122627258301,32.91177749633789,81.62236213684082,179.54373359680176,176.25689506530762,143.74065399169922,598.9952087402344,286.26108169555664,278.87535095214844,100.33679008483887,317.92759895324707,577.8634548187256,306.83112144470215
39.73078727722168,36.87596321105957,83.47582817077637,198.00949096679688,171.90098762512207,145.41172981262207,595.0860977172852,271.2416648864746,268.74303817749023,100.71015357971191,223.91963005065918,448.72164726257324,293.61867904663086
40.3599739074707,37.02044486999512,86.23552322387695,193.5577392578125,153.2297134399414,146.9249725341797,585.9901905059814,347.95117378234863,245.63908576965332,113.64364624023438,235.16559600830078,630.9187412261963,270.51520347595215
47.2102165222168,37.13822364807129,90.12079238891602,205.37519454956055,142.2557830810547,143.94402503967285,685.1150989532471,495.32032012939453,234.40957069396973,133.96382331848145,459.5804214477539,571.5975761413574,287.89639472961426
40.16399383544922,39.525508880615234,90.84606170654297,195.3582763671875,153.92422676086426,148.3769416809082,674.2982864379883,412.8305912017822,273.4849452972412,153.2275676727295,326.66730880737305,419.7390079498291,312.55459785461426
38.75231742858887,49.36695098876953,96.57144546508789,197.35336303710938,185.55617332458496,128.35216522216797,600.1424789428711,307.1129322052002,246.95515632629395,146.50273323059082,335.4184627532959,481.9810390472412,309.7374439239502
45.28975486755371,35.69912910461426,84.86294746398926,199.5065212249756,158.96940231323242,103.48820686340332,706.1119079589844,283.16378593444824,242.08474159240723,155.4243564605713,279.86717224121094,667.1578884124756,290.250301361084
41.72062873840332,34.60240364074707,93.21188926696777,193.8793659210205,144.24443244934082,110.42022705078125,619.6227073669434,295.47810554504395,391.1781311035156,113.07978630065918,262.52174377441406,635.6527805328369,319.7948932647705
40.62509536743164,32.13143348693848,105.4539680480957,196.78950309753418,171.16928100585938,111.06085777282715,654.5693874359131,285.25590896606445,430.9430122375488,103.99079322814941,248.08025360107422,642.4150466918945,321.5312957763672
39.771080017089844,33.90979766845703,104.09808158874512,205.2927017211914,167.9248809814453,121.0625171661377,616.645097732544,270.7841396331787,248.37374687194824,99.63440895080566,246.23489379882812,598.9904403686523,332.7186107635498
39.25514221191406,36.809682846069336,85.36863327026367,209.15889739990234,160.98737716674805,101.22442245483398,623.7821578979492,300.76026916503906,245.3324794769287,95.30496597290039,293.87736320495605,613.8603687286377,304.5344352722168
38.73181343078613,33.483266830444336,93.40310096740723,210.44230461120605,151.87883377075195,128.86619567871094,613.2800579071045,280.5488109588623,247.3769187927246,111.09089851379395,291.034460067749,660.2072715759277,323.4446048736572
38.71488571166992,33.670663833618164,103.87730598449707,192.54231452941895,143.55850219726562,148.54955673217773,654.9491882324219,309.1404438018799,255.58900833129883,149.86848831176758,292.4761772155762,622.9991912841797,320.24073600769043
44.072866439819336,38.94329071044922,103.65867614746094,191.94841384887695,161.95344924926758,102.0207405090332,666.8655872344971,435.347318649292,254.1637420654297,127.69818305969238,253.05557250976562,613.4645938873291,352.3895740509033
41.945457458496094,32.77754783630371,100.89492797851562,180.84120750427246,158.75935554504395,105.25941848754883,643.486499786377,340.16895294189453,228.29651832580566,127.65145301818848,348.858118057251,478.17420959472656,445.880651473999
41.823625564575195,35.58754920959473,95.34478187561035,179.2614459991455,174.9858856201172,130.9037208557129,635.15305519104,437.619686126709,245.18227577209473,141.2813663482666,306.68187141418457,460.86716651916504,345.00908851623535
41.9156551361084,33.167362213134766,103.41906547546387,203.2454013824463,166.04351997375488,117.10023880004883,601.8352508544922,446.78258895874023,237.00761795043945,142.79484748840332,299.6482849121094,456.65740966796875,290.8518314361572
42.2513484954834,36.173343658447266,83.14299583435059,191.96152687072754,143.30649375915527,99.66301918029785,586.9388580322266,437.35551834106445,251.85465812683105,134.00840759277344,310.9397888183594,453.31478118896484,329.38575744628906
42.566537857055664,39.97993469238281,83.57691764831543,186.1581802368164,153.74302864074707,132.88545608520508,640.8653259277344,307.6901435852051,250.5817413330078,108.51049423217773,321.4864730834961,416.90707206726074,307.5897693634033
41.081905364990234,40.13323783874512,84.50865745544434,209.69605445861816,147.45283126831055,126.40643119812012,671.2982654571533,307.82079696655273,244.94218826293945,137.528657913208,319.3800449371338,413.9671325683594,290.3447151184082
42.31381416320801,45.51219940185547,79.98871803283691,190.23489952087402,141.4480209350586,116.70708656311035,633.3065032958984,303.1189441680908,233.0648899078369,124.38106536865234,294.9378490447998,435.3930950164795,264.91546630859375
41.46122932434082,48.52032661437988,80.93380928039551,189.25213813781738,154.76441383361816,108.20508003234863,656.2469005584717,287.13202476501465,235.1994514465332,153.7306308746338,321.3620185852051,487.4105453491211,285.3724956512451
41.90969467163086,44.37828063964844,88.53507041931152,184.8771572113037,160.77542304992676,99.66611862182617,612.6186847686768,301.2504577636719,254.66156005859375,158.22792053222656,486.6511821746826,459.3014717102051,289.74390029907227
41.045188903808594,48.889875411987305,91.33505821228027,194.69118118286133,149.6140956878662,118.71838569641113,663.5761260986328,283.34498405456543,249.89914894104004,158.30612182617188,342.9133892059326,446.6099739074707,322.66712188720703
42.92440414428711,48.868656158447266,80.84893226623535,190.54460525512695,146.45862579345703,117.83790588378906,635.7698440551758,277.76169776916504,241.05525016784668,157.43255615234375,269.4094181060791,450.6704807281494,294.8260307312012
46.14520072937012,43.305158615112305,61.74445152282715,189.56542015075684,141.33501052856445,105.93628883361816,702.1288871765137,297.8782653808594,265.3975486755371,129.59003448486328,286.2105369567871,589.5593166351318,287.82033920288086
42.5260066986084,46.787261962890625,56.14733695983887,180.04083633422852,161.81373596191406,120.20683288574219,624.976634979248,299.8185157775879,250.99539756774902,126.98674201965332,292.27352142333984,436.4280700683594,285.0222587585449
38.03896903991699,41.23115539550781,57.7235221862793,175.67753791809082,145.81823348999023,100.59046745300293,607.4202060699463,282.27877616882324,251.52349472045898,123.49367141723633,348.32167625427246,429.6729564666748,298.3870506286621
43.50686073303223,37.62245178222656,54.32939529418945,200.5789279937744,177.05416679382324,115.53239822387695,623.6841678619385,272.4776268005371,231.98580741882324,148.25057983398438,317.11792945861816,456.8772315979004,307.3151111602783
39.641380310058594,35.88724136352539,55.18531799316406,196.03276252746582,158.52069854736328,113.83652687072754,660.3055000305176,281.7080020904541,242.39182472229004,123.79884719848633,368.196964263916,762.0260715484619,347.21922874450684
41.55993461608887,32.17148780822754,58.74013900756836,184.52143669128418,170.69053649902344,117.21682548522949,603.752851486206,295.90678215026855,279.3741226196289,141.8321132659912,307.2695732116699,574.2933750152588,304.14605140686035
39.37721252441406,32.38391876220703,64.91208076477051,196.05708122253418,167.40703582763672,109.10654067993164,658.0305099487305,289.68095779418945,240.68951606750488,124.66645240783691,395.7960605621338,457.5352668762207,324.44000244140625
37.49799728393555,32.27686882019043,69.81825828552246,201.42006874084473,157.34004974365234,119.04597282409668,667.3018932342529,274.7466564178467,234.76839065551758,128.98874282836914,429.6278953552246,468.99890899658203,299.2374897003174
42.72890090942383,33.32400321960449,52.63233184814453,189.06474113464355,150.99263191223145,121.05417251586914,676.682710647583,293.19214820861816,234.67135429382324,133.91423225402832,333.16969871520996,591.2988185882568,272.7775573730469
37.917375564575195,35.81523895263672,56.10990524291992,181.86378479003906,173.5241413116455,124.34887886047363,635.167121887207,300.290584564209,230.61513900756836,129.43744659423828,287.9927158355713,481.8990230560303,283.61964225769043
41.228532791137695,33.66446495056152,64.83006477355957,179.48007583618164,156.04662895202637,113.71421813964844,623.0311393737793,298.2065677642822,250.37503242492676,116.75667762756348,312.9124641418457,637.249231338501,290.4231548309326
41.55230522155762,31.137704849243164,52.96826362609863,182.80482292175293,174.34215545654297,136.5513801574707,643.8765525817871,308.70890617370605,243.47543716430664,107.52725601196289,324.3601322174072,584.6738815307617,299.64637756347656
39.20459747314453,32.66310691833496,54.54611778259277,197.5271701812744,170.68862915039062,118.20220947265625,702.9922008514404,304.45241928100586,236.57727241516113,88.74940872192383,347.2139835357666,430.6619167327881,314.6066665649414
40.247440338134766,34.37376022338867,46.64111137390137,207.47613906860352,149.63603019714355,107.68246650695801,605.5879592895508,271.742582321167,258.14032554626465,92.24081039428711,297.2300052642822,428.9727210998535,303.2846450805664
