q11,q12,q13,q21,q22,q23,q31,q32,q33,q34,q41,q42,q43
1565.8209323883057,34.68036651611328,27.85181999206543,699.9344825744629,175.51636695861816,159.8653793334961,222.12672233581543,166.39971733093262,158.20717811584473,61.44452095031738,277.0233154296875,160.75730323791504,126.6334056854248
68.42041015625,34.201622009277344,27.808666229248047,195.9686279296875,176.7728328704834,161.0407829284668,212.40735054016113,166.50676727294922,158.84757041931152,61.762094497680664,254.61816787719727,160.538911819458,125.66184997558594
49.510955810546875,34.08646583557129,28.051376342773438,179.0759563446045,177.14977264404297,161.18168830871582,218.77193450927734,167.66905784606934,155.18712997436523,60.854196548461914,257.21216201782227,161.0088348388672,127.66146659851074
49.56865310668945,34.41572189331055,27.857542037963867,179.55636978149414,176.10931396484375,158.67972373962402,221.96459770202637,173.8877296447754,155.58528900146484,59.69810485839844,255.70988655090332,154.30760383605957,126.51658058166504
47.30224609375,34.02400016784668,28.097867965698242,181.21647834777832,175.59266090393066,161.44418716430664,221.9562530517578,165.60816764831543,158.14948081970215,62.142133712768555,255.9335231781006,155.74955940246582,126.76525115966797
47.85609245300293,34.0723991394043,27.76193618774414,179.6727180480957,176.80025100708008,160.49504280090332,220.4720973968506,166.35632514953613,157.4110984802246,62.288761138916016,253.89790534973145,151.40795707702637,128.2796859741211
46.82731628417969,33.98394584655762,27.823448181152344,178.43341827392578,176.3291358947754,160.00676155090332,222.9478359222412,167.9069995880127,157.26947784423828,60.63556671142578,253.85069847106934,161.3631248474121,126.5265941619873
45.63474655151367,34.871816635131836,27.88257598876953,179.46696281433105,178.05123329162598,159.14511680603027,220.62325477600098,166.5196418762207,155.94005584716797,60.64414978027344,252.77256965637207,154.7219753265381,126.15704536437988
47.3637580871582,34.07883644104004,27.875423431396484,180.02581596374512,178.1775951385498,160.83312034606934,221.18854522705078,167.94705390930176,155.7178497314453,60.164690017700195,256.73913955688477,161.14163398742676,131.3028335571289
46.86784744262695,34.02280807495117,28.1064510345459,179.0904998779297,175.8737564086914,164.19148445129395,215.22951126098633,167.16313362121582,156.49104118347168,60.44149398803711,254.8391819000244,155.98750114440918,130.54418563842773
46.59700393676758,33.92434120178223,27.875423431396484,181.72216415405273,176.13625526428223,158.82253646850586,212.74423599243164,167.5851345062256,156.38136863708496,61.559200286865234,252.23898887634277,163.99359703063965,126.56545639038086
47.0731258392334,34.027099609375,27.842044830322266,182.92927742004395,181.08153343200684,158.7810516357422,218.52946281433105,164.76082801818848,157.1192741394043,59.411048889160156,252.4254322052002,161.60106658935547,128.0059814453125
45.560598373413086,34.111738204956055,27.970314025878906,179.01110649108887,178.81393432617188,158.0660343170166,219.56396102905273,170.668363571167,158.6301326751709,60.604095458984375,255.1901340484619,163.24925422668457,126.47438049316406
49.09658432006836,33.86402130126953,28.01370620727539,182.29174613952637,174.44539070129395,159.43527221679688,219.1922664642334,173.30551147460938,155.78937530517578,59.972286224365234,252.57229804992676,157.98139572143555,124.52149391174316
47.4390983581543,33.82730484008789,28.119325637817383,179.77046966552734,175.7524013519287,160.27379035949707,226.51124000549316,167.30999946594238,156.36253356933594,60.70446968078613,255.08499145507812,156.2976837158203,125.14281272888184
46.778202056884766,34.38115119934082,27.76932716369629,179.8403263092041,175.1708984375,158.64992141723633,222.57423400878906,167.9694652557373,156.0530662536621,60.907602310180664,253.83615493774414,161.35168075561523,126.49369239807129
48.80523681640625,34.0733528137207,28.014421463012695,180.82189559936523,181.27179145812988,160.08710861206055,225.81839561462402,165.6959056854248,160.52842140197754,59.934377670288086,251.97243690490723,165.5261516571045,124.01890754699707
46.07200622558594,34.06715393066406,27.988433837890625,181.20193481445312,176.64670944213867,160.5231761932373,218.34635734558105,166.44692420959473,158.8139533996582,61.911821365356445,255.87701797485352,159.5287322998047,125.87308883666992
